id_municipio_tjsp,raj,municipio_tjsp,comarca_tjsp,comarca_sede,imoveis
6986,6ª RAJ Ribeirão Preto,Ribeirão Corrente,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
6992,10ª RAJ Sorocaba,Riversul,Itaporanga,0,Fórum Itaporanga- DESEMBARGADOR PLÍNIO DE CARVALHO PINTO
6976,4ª RAJ Campinas,Rafard,Capivari,0,Fórum Capivari
6983,10ª RAJ Sorocaba,Ribeira,Apiaí,0,Fórum Apiaí - Des. Déscio Mendes Pereira
6982,6ª RAJ Ribeirão Preto,Restinga,Franca,0,Fórum I de Franca
6982,6ª RAJ Ribeirão Preto,Restinga,Franca,0,Fórum III de Franca (CEJUSC - Posto)
6982,6ª RAJ Ribeirão Preto,Restinga,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
6982,6ª RAJ Ribeirão Preto,Restinga,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
6979,5ª RAJ Presidente Prudente,Regente Feijó,Regente Feijó,1,Fórum da Comarca de Regente Feijó I
7019,2ª RAJ Araçatuba,Santa Clara d'Oeste,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
7019,2ª RAJ Araçatuba,Santa Clara d'Oeste,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7019,2ª RAJ Araçatuba,Santa Clara d'Oeste,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
6993,6ª RAJ Ribeirão Preto,Rifaina,Pedregulho,0,FÓRUM DESEMBARGADOR DÍNIO DE SANTIS GARCIA
7021,6ª RAJ Ribeirão Preto,Santa Cruz da Esperança,Cajuru,0,Fórum Cajuru (Dr. Amaury Manço)
7024,6ª RAJ Ribeirão Preto,Santa Ernestina,Taquaritinga,0,Fórum Taquaritinga I
7024,6ª RAJ Ribeirão Preto,Santa Ernestina,Taquaritinga,0,Fórum Taquaritinga II (Anexo Fiscal / JECCrim / Central de Mandados)
7024,6ª RAJ Ribeirão Preto,Santa Ernestina,Taquaritinga,0,Fórum Taquaritinga III ( CEJUSC )
6994,6ª RAJ Ribeirão Preto,Rincão,Américo Brasiliense,0,Fórum Américo Brasiliense
7003,2ª RAJ Araçatuba,Rubinéia,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
7003,2ª RAJ Araçatuba,Rubinéia,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7003,2ª RAJ Araçatuba,Rubinéia,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
6995,5ª RAJ Presidente Prudente,Rinópolis,Tupã,0,Fórum Tupã I
7002,2ª RAJ Araçatuba,Rubiácea,Guararapes,0,Fórum I Guararapes
7006,8ª RAJ São José do Rio Preto,Sales,Urupês,0,Fórum Urupês
6997,4ª RAJ Campinas,Rio das Pedras,Rio das Pedras,1,Fórum de Rio das Pedras
6997,4ª RAJ Campinas,Rio das Pedras,Rio das Pedras,1,Fórum de Rio das Pedras (Juizado Especial Cível e Criminal)
7000,5ª RAJ Presidente Prudente,Rosana,Rosana,1,Fórum Rosana
7013,3ª RAJ Bauru,Salto Grande,Ourinhos,0,Fórum I Ourinhos
7005,5ª RAJ Presidente Prudente,Sagres,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
7005,5ª RAJ Presidente Prudente,Sagres,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
6996,4ª RAJ Campinas,Rio Claro,Rio Claro,1,Fórum Rio Claro I - (Central) - Desembargador Paulo Colombo Pereira de Queiroz
6996,4ª RAJ Campinas,Rio Claro,Rio Claro,1,Fórum Rio Claro V - (Estacionamento)
6996,4ª RAJ Campinas,Rio Claro,Rio Claro,1,Fórum Rio Claro VII - (Criminal) - Doutor Luiz Gonzaga de Arruda Campos
6999,8ª RAJ São José do Rio Preto,Riolândia,Paulo de Faria,0,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
6999,8ª RAJ São José do Rio Preto,Riolândia,Paulo de Faria,0,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
7009,5ª RAJ Presidente Prudente,Salmourão,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
7009,5ª RAJ Presidente Prudente,Salmourão,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
7018,9ª RAJ São José dos Campos,Santa Branca,Santa Branca,1,Fórum Desembargador Roberto Maldonado Loureiro
7020,4ª RAJ Campinas,Santa Cruz da Conceição,Leme,0,Fórum Dr Oscar Ulson
7020,4ª RAJ Campinas,Santa Cruz da Conceição,Leme,0,Fórum II Leme - (Juizado Especial)
7020,4ª RAJ Campinas,Santa Cruz da Conceição,Leme,0,Fórum IV Leme - (Anexo do JEC - UNIFIAN)
7001,9ª RAJ São José dos Campos,Roseira,Roseira,1,JUIZ ALBERTO GENTIL DE ALMEIDA PEDROSO FILHO
7017,4ª RAJ Campinas,Santa Bárbara d'Oeste,Santa Bárbara d'Oeste,1,ANEXO FISCAL - Fórum Santa Bárbara d´Oeste
7017,4ª RAJ Campinas,Santa Bárbara d'Oeste,Santa Bárbara d'Oeste,1,Desembargador Adérito Pereira da Silva
7012,10ª RAJ Sorocaba,Salto de Pirapora,Salto de Pirapora,1,Fórum Desembargador Bento Mascarenhas Filho
7027,1ª RAJ Grande São Paulo,Santa Isabel,Santa Isabel,1,Fórum  Santa Isabel I
7027,1ª RAJ Grande São Paulo,Santa Isabel,Santa Isabel,1,Fórum Santa Isabel II - (Juizado Especial e SADM)
7022,6ª RAJ Ribeirão Preto,Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,1,Fórum Santa Cruz das Palmeiras I
7022,6ª RAJ Ribeirão Preto,Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,1,Fórum Santa Cruz das Palmeiras II (CEJUSC)
7011,10ª RAJ Sorocaba,Salto,Salto,1,Fórum Salto I (Principal)
7011,10ª RAJ Sorocaba,Salto,Salto,1,"Fórum Salto II (Juizado Especial, Setor de Execuções Fiscais e Setor Técnico)"
7011,10ª RAJ Sorocaba,Salto,Salto,1,Fórum Salto III (Central de Mandados e Cejusc)
7008,9ª RAJ São José dos Campos,Salesópolis,Salesópolis,1,Fórum Salesópolis (Juiz Messias José de Melo Souza)
6998,1ª RAJ Grande São Paulo,Rio Grande da Serra,Rio Grande da Serra,1,Fórum Rio Grande da Serra
7004,2ª RAJ Araçatuba,Sabino,Lins,0,Fórum Lins I
7004,2ª RAJ Araçatuba,Sabino,Lins,0,Fórum Lins III - CEJUSC
7004,2ª RAJ Araçatuba,Sabino,Lins,0,Fórum Lins IV - CEJUSC (Polícia)
7015,8ª RAJ São José do Rio Preto,Santa Adélia,Santa Adélia,1,Fórum de Santa Adélia I
7015,8ª RAJ São José do Rio Preto,Santa Adélia,Santa Adélia,1,Fórum de Santa Adélia II (JEC/Jecrim/Arquivo/Cejusc)
7007,6ª RAJ Ribeirão Preto,Sales Oliveira,Nuporanga,0,Fórum Nuporanga - (Des. Antonio Rodrigues Porto)
7038,1ª RAJ Grande São Paulo,Santo André,Santo André,1,Fórum Santo André I
7023,3ª RAJ Bauru,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,1,Fórum Doutor Augusto José da Costa
7023,3ª RAJ Bauru,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,1,Fórum Santa Cruz do Rio Pardo (Juizado Especial Cível)
7010,4ª RAJ Campinas,Saltinho,Piracicaba,0,Fórum Piracicaba I - (Principal)
7025,2ª RAJ Araçatuba,Santa Fé do Sul,Santa Fé do Sul,1,Fórum Santa Fé do Sul I
7025,2ª RAJ Araçatuba,Santa Fé do Sul,Santa Fé do Sul,1,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7025,2ª RAJ Araçatuba,Santa Fé do Sul,Santa Fé do Sul,1,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
7016,2ª RAJ Araçatuba,Santa Albertina,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
7016,2ª RAJ Araçatuba,Santa Albertina,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
7016,2ª RAJ Araçatuba,Santa Albertina,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
7016,2ª RAJ Araçatuba,Santa Albertina,Jales,0,FÓRUM JALES - PRÉDIO II
7034,4ª RAJ Campinas,Santa Rita do Passa Quatro,Santa Rita do Passa Quatro,1,Fórum Prof. Antonio Calixto Leal
7029,4ª RAJ Campinas,Santa Maria da Serra,São Pedro,0,"Fórum ""Francisco Mendes de Aguiar"""
7031,0ª RAJ Sem Região,Santana da Ponte Pensa,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
7031,0ª RAJ Sem Região,Santana da Ponte Pensa,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7031,0ª RAJ Sem Região,Santana da Ponte Pensa,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
7014,5ª RAJ Presidente Prudente,Sandovalina,Pirapozinho,0,Dr. Antonio José Machado Dias
7028,6ª RAJ Ribeirão Preto,Santa Lúcia,Américo Brasiliense,0,Fórum Américo Brasiliense
7026,4ª RAJ Campinas,Santa Gertrudes,Rio Claro,0,Fórum Rio Claro I - (Central) - Desembargador Paulo Colombo Pereira de Queiroz
7026,4ª RAJ Campinas,Santa Gertrudes,Rio Claro,0,Fórum Rio Claro V - (Estacionamento)
7026,4ª RAJ Campinas,Santa Gertrudes,Rio Claro,0,Fórum Rio Claro VII - (Criminal) - Doutor Luiz Gonzaga de Arruda Campos
7032,1ª RAJ Grande São Paulo,Santana de Parnaíba,Santana de Parnaíba,1,Fórum de Santana de Parnaíba I
7030,5ª RAJ Presidente Prudente,Santa Mercedes,Panorama,0,Fórum I Panorama
7036,0ª RAJ Sem Região,Santa Salete,Urânia,0,Fórum da Comarca de Urânia I
7036,0ª RAJ Sem Região,Santa Salete,Urânia,0,Fórum da Comarca de Urânia II (Cejusc)
7035,6ª RAJ Ribeirão Preto,Santa Rosa de Viterbo,Santa Rosa de Viterbo,1,Fórum Santa Rosa de Viterbo
7033,2ª RAJ Araçatuba,Santa Rita d'Oeste,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
7033,2ª RAJ Araçatuba,Santa Rita d'Oeste,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
7033,2ª RAJ Araçatuba,Santa Rita d'Oeste,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
7037,5ª RAJ Presidente Prudente,Santo Anastácio,Santo Anastácio,1,Fórum I Santo Anastácio
7039,6ª RAJ Ribeirão Preto,Santo Antônio da Alegria,Altinópolis,0,"Fórum ""Desembargador ALFREDO FANUCCHI NETO"""
7058,9ª RAJ São José dos Campos,São José do Barreiro,Bananal,0,DR JOSÉ RANGEL DE ALMEIDA
7051,2ª RAJ Araçatuba,São Francisco,Palmeira d'Oeste,0,Fórum da Comarca de Palmeira d’Oeste
7042,4ª RAJ Campinas,Santo Antônio do Jardim,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal I
7042,4ª RAJ Campinas,Santo Antônio do Jardim,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal II - Arq.Geral/Cart. Eleitoral/Ass. Social
7042,4ª RAJ Campinas,Santo Antônio do Jardim,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal III (CEJUSC)
7042,4ª RAJ Campinas,Santo Antônio do Jardim,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal IV (Residência Oficial)
7057,6ª RAJ Ribeirão Preto,São José da Bela Vista,Franca,0,Fórum I de Franca
7057,6ª RAJ Ribeirão Preto,São José da Bela Vista,Franca,0,Fórum III de Franca (CEJUSC - Posto)
7057,6ª RAJ Ribeirão Preto,São José da Bela Vista,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
7057,6ª RAJ Ribeirão Preto,São José da Bela Vista,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
7056,6ª RAJ Ribeirão Preto,São Joaquim da Barra,São Joaquim da Barra,1,Fórum São Joaquim da Barra I
7041,2ª RAJ Araçatuba,Santo Antônio do Aracanguá,Araçatuba,0,Fórum Araçatuba I - PRINCIPAL
7041,2ª RAJ Araçatuba,Santo Antônio do Aracanguá,Araçatuba,0,Forum Araçatuba V - Serviço de Atendimento Psicossocial
7049,1ª RAJ Grande São Paulo,São Caetano do Sul,São Caetano do Sul,1,Fórum São Caetano do Sul I
7049,1ª RAJ Grande São Paulo,São Caetano do Sul,São Caetano do Sul,1,Fórum São Caetano do Sul II - (CEJUSC)
7068,3ª RAJ Bauru,São Pedro do Turvo,Santa Cruz do Rio Pardo,0,Fórum Doutor Augusto José da Costa
7068,3ª RAJ Bauru,São Pedro do Turvo,Santa Cruz do Rio Pardo,0,Fórum Santa Cruz do Rio Pardo (Juizado Especial Cível)
7054,8ª RAJ São José do Rio Preto,São João de Iracema,General Salgado,0,Fórum General Salgado (ARGYMIRO ACAYABA DE TOLEDO)
7065,10ª RAJ Sorocaba,São Miguel Arcanjo,São Miguel Arcanjo,1,"Fórum ""Desembargador Luiz Gonzaga de Campos Gouvêa"""
7065,10ª RAJ Sorocaba,São Miguel Arcanjo,São Miguel Arcanjo,1,Fórum II - São Miguel Arcanjo (JEC/JECrim)
7040,4ª RAJ Campinas,Santo Antônio de Posse,Jaguariúna,0,Fórum I Jaguariúna (Prédio Principal)
7040,4ª RAJ Campinas,Santo Antônio de Posse,Jaguariúna,0,Fórum III Jaguariúna (CEJUSC - UniFAJ) - (Sala na Faculdade de Jaguariúna)
7040,4ª RAJ Campinas,Santo Antônio de Posse,Jaguariúna,0,Fórum II Jaguariúna (Prédio Anexo do Juizado)
7043,9ª RAJ São José dos Campos,Santo Antônio do Pinhal,São Bento do Sapucaí,0,Fórum Juiz Francisco Chiaradia Netto - São Bento do Sapucaí
7072,6ª RAJ Ribeirão Preto,São Simão,São Simão,1,Fórum de São Simão
7072,6ª RAJ Ribeirão Preto,São Simão,São Simão,1,Fórum II São Simão (Residência Oficial)
7070,9ª RAJ São José dos Campos,São Sebastião,São Sebastião,1,CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SÃO SEBASTIÃO
7070,9ª RAJ São José dos Campos,São Sebastião,São Sebastião,1,Ed. Promotor Carlos Siqueira Neto
7055,5ª RAJ Presidente Prudente,São João do Pau d'Alho,Tupi Paulista,0,Fórum I Tupi Paulista
7055,5ª RAJ Presidente Prudente,São João do Pau d'Alho,Tupi Paulista,0,Fórum II Tupi Paulista
7073,7ª RAJ Santos,São Vicente,São Vicente,1,Fórum DR. ANTONIO FELICIANO
7073,7ª RAJ Santos,São Vicente,São Vicente,1,Fórum São Vicente II - ( Fazenda Pública)
7073,7ª RAJ Santos,São Vicente,São Vicente,1,Fórum São Vicente III - (Juizado Especial)
7073,7ª RAJ Santos,São Vicente,São Vicente,1,Seção Administrativa de Distribuição de Mandados
7073,7ª RAJ Santos,São Vicente,São Vicente,1,Fórum São Vicente VI - (Almoxarifado e Arquivo)
7073,7ª RAJ Santos,São Vicente,São Vicente,1,1ª e 2ª VARAS DA FAMÍLIA e CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA
7052,4ª RAJ Campinas,São João da Boa Vista,São João da Boa Vista,1,Cartório Anexo do Juizado Especial Cível - UNIFEOB.
7052,4ª RAJ Campinas,São João da Boa Vista,São João da Boa Vista,1,Fórum I Dr. Plínio Barreto
7044,5ª RAJ Presidente Prudente,Santo Expedito,Presidente Prudente,0,Fórum Presidente Prudente - Francisco de Souza Nogueira
7044,5ª RAJ Presidente Prudente,Santo Expedito,Presidente Prudente,0,Fórum Presidente Prudente II (CEJUSC)
7048,1ª RAJ Grande São Paulo,São Bernardo do Campo,São Bernardo do Campo,1,Fórum Ministro Nelson Hungria I
7053,8ª RAJ São José do Rio Preto,São João das Duas Pontes,Estrela dOeste,0,Fórum Estrela D'Oeste
7061,9ª RAJ São José dos Campos,São José dos Campos,São José dos Campos,1,Fórum São José dos Campos I (Principal)
7061,9ª RAJ São José dos Campos,São José dos Campos,São José dos Campos,1,Fórum São José dos Campos II - (CEJUSC e Execuções Fiscais)
7061,9ª RAJ São José dos Campos,São José dos Campos,São José dos Campos,1,Fórum São José dos Campos IV (Anexo Unip)
7069,10ª RAJ Sorocaba,São Roque,São Roque,1,Fórum São Roque I
7046,7ª RAJ Santos,Santos,Santos,1,Fórum Santos I
7046,7ª RAJ Santos,Santos,Santos,1,Fórum Santos II (Cível)
7046,7ª RAJ Santos,Santos,Santos,1,Fórum Santos VI - (Anexo do Juizado - UNISANTOS)
7046,7ª RAJ Santos,Santos,Santos,1,Fórum Santos VII - (Anexo do Juizado - UNISANTA)
7050,6ª RAJ Ribeirão Preto,São Carlos,São Carlos,1,Fórum São Carlos I - (Criminal)
7050,6ª RAJ Ribeirão Preto,São Carlos,São Carlos,1,Fórum São Carlos II - (Civel)
7064,3ª RAJ Bauru,São Manuel,São Manuel,1,"Fórum Desembargador ""Julio César de Faria"""
7064,3ª RAJ Bauru,São Manuel,São Manuel,1,Fórum São Manuel II (Arquivo)
7064,3ª RAJ Bauru,São Manuel,São Manuel,1,Fórum São Manuel III (CEJUSC)
7064,3ª RAJ Bauru,São Manuel,São Manuel,1,Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS)
7060,8ª RAJ São José do Rio Preto,São José do Rio Preto,São José do Rio Preto,1,Fórum São José do Rio Preto I - (Central)
7060,8ª RAJ São José do Rio Preto,São José do Rio Preto,São José do Rio Preto,1,"Fórum São José do Rio Preto II - (Cível, Fazenda e DARAJ 8)"
7060,8ª RAJ São José do Rio Preto,São José do Rio Preto,São José do Rio Preto,1,"Fórum São José do Rio Preto III - (Família, JEC e Infância)"
7047,9ª RAJ São José dos Campos,São Bento do Sapucaí,São Bento do Sapucaí,1,Fórum Juiz Francisco Chiaradia Netto - São Bento do Sapucaí
7059,6ª RAJ Ribeirão Preto,São José do Rio Pardo,São José do Rio Pardo,1,Fórum Jovino de Syllos - São José do Rio Pardo -
7062,1ª RAJ Grande São Paulo,São Lourenço da Serra,Itapecerica da Serra,0,Fórum I Itapecerica da Serra
7045,2ª RAJ Araçatuba,Santópolis do Aguapeí,Birigui,0,Fórum I Birigüi
7045,2ª RAJ Araçatuba,Santópolis do Aguapeí,Birigui,0,Fórum II Birigui (Depósito)
7076,8ª RAJ São José do Rio Preto,Sebastianópolis do Sul,Macaubal,0,Fórum Macaubal I
7076,8ª RAJ São José do Rio Preto,Sebastianópolis do Sul,Macaubal,0,Fórum Macaubal II - (JECC e Psicossocial)
7063,9ª RAJ São José dos Campos,São Luiz do Paraitinga,São Luiz do Paraitinga,1,Promotor Francisco Esmeraldo de Melo
7071,6ª RAJ Ribeirão Preto,São Sebastião da Grama,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama
7071,6ª RAJ Ribeirão Preto,São Sebastião da Grama,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama
7071,6ª RAJ Ribeirão Preto,São Sebastião da Grama,São Sebastião da Grama,1,Fórum da Comarca de São Sebastião da Grama (JEC)
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,1
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Página 1 de 5
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Centro Administrativo - Consolação
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Feitiço da Vila
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Leste
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC Oeste
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Centro de Integração da Cidadania - CIC SUL
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Complexo Judicário Ipiranga
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Casa do Advogado
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Prédio Adolfo Pinheiro
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Foro Regional II - Santo Amaro - Prédio Nações Unidas
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Foro Regional III - Jabaquara/Saúde
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Foro Regional XV - Butantã
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Fórum Criminal Complexo Judiciário Ministro Mário Guimarães - Barra Funda
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,1
7066,1ª RAJ Grande São Paulo,São Paulo,São Paulo,1,Página 1 de 5
7067,4ª RAJ Campinas,São Pedro,São Pedro,1,"Fórum ""Francisco Mendes de Aguiar"""
7077,6ª RAJ Ribeirão Preto,Serra Azul,Cravinhos,0,Fórum I Cravinhos
7077,6ª RAJ Ribeirão Preto,Serra Azul,Cravinhos,0,Fórum II Cravinhos (Residência Oficial)
7075,3ª RAJ Bauru,Sarutaiá,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
7075,3ª RAJ Bauru,Sarutaiá,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
7074,10ª RAJ Sorocaba,Sarapuí,Itapetininga,0,Fórum Itapetininga I - (Desembargador Bernardes Júnior)
7074,10ª RAJ Sorocaba,Sarapuí,Itapetininga,0,Fórum Itapetininga II (Criminal) Juiz Paulo Rubens Soares Hungria
7078,6ª RAJ Ribeirão Preto,Serrana,Serrana,1,Fórum Serrana
7104,10ª RAJ Sorocaba,Taquarivaí,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
7104,10ª RAJ Sorocaba,Taquarivaí,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
7106,5ª RAJ Presidente Prudente,Tarumã,Assis,0,Fórum Assis I - Dr. José Claudino de Oliveira Dias
7079,4ª RAJ Campinas,Serra Negra,Serra Negra,1,Fórum Serra Negra I - (Principal)
7079,4ª RAJ Campinas,Serra Negra,Serra Negra,1,Fórum Serra Negra II - (Distribuidor e Seção de Administração Geral)
7079,4ª RAJ Campinas,Serra Negra,Serra Negra,1,Fórum Serra Negra III - (Juizado Especial Cível)
7079,4ª RAJ Campinas,Serra Negra,Serra Negra,1,Fórum Serra Negra IV - (ARQUIVO e a SADM)
7107,10ª RAJ Sorocaba,Tatuí,Tatuí,1,Fórum Tatuí I
7084,4ª RAJ Campinas,Socorro,Socorro,1,"Fórum ""Dr. Alfredo de Carvalho Pinto"""
7084,4ª RAJ Campinas,Socorro,Socorro,1,Fórum II de Socorro (Juizado Especial Cível e Criminal)
7080,6ª RAJ Ribeirão Preto,Sertãozinho,Sertãozinho,1,Fórum Sertãozinho I
7080,6ª RAJ Ribeirão Preto,Sertãozinho,Sertãozinho,1,Fórum Sertãozinho II - CEJUSC / SEF
7081,7ª RAJ Santos,Sete Barras,Registro,0,Fórum de Registro I (Dr. Cyro Camargo da Fonseca)
7081,7ª RAJ Santos,Sete Barras,Registro,0,Fórum de Registro II (SAF e Setor Técnico)
7089,2ª RAJ Araçatuba,Suzanápolis,Pereira Barreto,0,Fórum I Pereira Barreto
7088,1ª RAJ Grande São Paulo,Suzano,Suzano,1,Fórum Suzano I - Cível - Criminal - JEC- Anexo das Fazendas
7088,1ª RAJ Grande São Paulo,Suzano,Suzano,1,Fórum Suzano II - (Cejusc)
7093,5ª RAJ Presidente Prudente,Taciba,Regente Feijó,0,Fórum da Comarca de Regente Feijó I
7109,3ª RAJ Bauru,Tejupá,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
7109,3ª RAJ Bauru,Tejupá,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
7085,10ª RAJ Sorocaba,Sorocaba,Sorocaba,1,Fórum Sorocaba I - Ministro Piza e Almeida
7085,10ª RAJ Sorocaba,Sorocaba,Sorocaba,1,Prédio do CEJUSC I Sorocaba
7085,10ª RAJ Sorocaba,Sorocaba,Sorocaba,1,Prédio do CEJUSC IX Sorocaba - Araçoiaba da Serra
7085,10ª RAJ Sorocaba,Sorocaba,Sorocaba,1,Prédio do Juizado Especial Cível VII Sorocaba – anexo FADI
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia I - (Principal)
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia II (3ª Vara Cível)
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia III - (Vara do Juizado Especial Cível e Criminal)
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia IV - (Setor das Execuções Fiscais)
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia V - (CEJUSC)
7082,8ª RAJ São José do Rio Preto,Severínia,Olímpia,0,Fórum Olímpia VI - (Anexo do JEC - UAAJ - CAJOBI)
7092,1ª RAJ Grande São Paulo,Taboão da Serra,Taboão da Serra,1,CEJUSC - Taboão da Serra
7092,1ª RAJ Grande São Paulo,Taboão da Serra,Taboão da Serra,1,Fórum Taboão da Serra I - (Principal)
7092,1ª RAJ Grande São Paulo,Taboão da Serra,Taboão da Serra,1,Fórum Taboão da Serra II - Anexo Fiscal
7092,1ª RAJ Grande São Paulo,Taboão da Serra,Taboão da Serra,1,Fórum Taboão da Serra III - Arq. das Execuções Fiscais
7091,6ª RAJ Ribeirão Preto,Tabatinga,Ibitinga,0,"Fórum ""Dr. Aderson Perdigão Nogueira"""
7091,6ª RAJ Ribeirão Preto,Tabatinga,Ibitinga,0,Fórum Ibitinga II
7086,2ª RAJ Araçatuba,Sud Mennucci,Pereira Barreto,0,Fórum I Pereira Barreto
7100,6ª RAJ Ribeirão Preto,Tapiratiba,Caconde,0,Fórum Caconde  II -  (Juizado Especial Cível e Criminal)
7100,6ª RAJ Ribeirão Preto,Tapiratiba,Caconde,0,Fórum Caconde  III -  (CEJUSC - Tapiratiba)
7100,6ª RAJ Ribeirão Preto,Tapiratiba,Caconde,0,Fórum Caconde  IV -  (CEJUSC)
7100,6ª RAJ Ribeirão Preto,Tapiratiba,Caconde,0,Fórum Caconde I - (Dr. Antônio de Queiroz Filho)
7098,8ª RAJ São José do Rio Preto,Tanabi,Tanabi,1,Fórum Dr. Acrísio Pires Domingues
7098,8ª RAJ São José do Rio Preto,Tanabi,Tanabi,1,Fórum Tanabi (Juizado Especial Cível e Criminal)
7113,3ª RAJ Bauru,Timburi,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
7113,3ª RAJ Bauru,Timburi,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
7090,8ª RAJ São José do Rio Preto,Tabapuã,Tabapuã,1,Fórum Tabapuã
7103,3ª RAJ Bauru,Taquarituba,Taquarituba,1,Fórum I Taquarituba - Joaquim Rodrigues
7103,3ª RAJ Bauru,Taquarituba,Taquarituba,1,Fórum II Taquarituba (Residência Oficial)
